,created_at,text,geo,coordinates,place
269,Wed Apr 19 08:57:29 +0000 2017,Denim on denim 👖💙 (at Arcade Independence Square) [pic] — https://t.co/vDiBXnY8Yg,"{'type': 'Point', 'coordinates': [6.89069, 79.85417]}","{'type': 'Point', 'coordinates': [79.85417, 6.89069]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
270,Tue Apr 18 18:34:39 +0000 2017,#latenight #friends @ Arcade Independence Square https://t.co/6DtZkdwKY2,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
271,Mon Apr 17 04:49:46 +0000 2017,There's more to the #holidays ... so head on over to aashkii at Arcade Independence Square and… https://t.co/XHFe3GAtU4,"{'type': 'Point', 'coordinates': [6.9012989, 79.86807615]}","{'type': 'Point', 'coordinates': [79.86807615, 6.9012989]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
272,Sat Apr 15 16:29:21 +0000 2017,"I'm at Arcade Independence Square in Colombo, Western Province https://t.co/lzoKRIKhV5","{'type': 'Point', 'coordinates': [6.90287785, 79.86885362]}","{'type': 'Point', 'coordinates': [79.86885362, 6.90287785]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
273,Sat Apr 15 11:41:48 +0000 2017,"Bingo!
#strikes #excelworld #justcheckingmyform #bowling #funtimes @ Strikes Bowling Arcade https://t.co/UtXKBNl1os","{'type': 'Point', 'coordinates': [6.9223291, 79.8617819]}","{'type': 'Point', 'coordinates': [79.8617819, 6.9223291]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
274,Fri Apr 07 07:40:22 +0000 2017,#explore Sri Lanka with #savaarysrilanka @ Arcade Independence Square https://t.co/riGWDmy3cI,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
275,Wed Apr 05 16:08:29 +0000 2017,🇱🇰 #SriLanka #S7Edge @ Arcade Independence Square https://t.co/BGW4tWEOGZ,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
276,Sun Apr 02 12:59:41 +0000 2017,"running 4k 
all the sport lovers here @ Arcade Independence Square https://t.co/W7z90fladt","{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
277,Sun Apr 02 06:24:48 +0000 2017,IYAP monthly National Meeting!!! #iyap #national #lk #youth @ Arcade Independence Square https://t.co/tHxsdsD3ra,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
278,Tue Mar 28 15:36:55 +0000 2017,Just posted a photo @ Arcade Independence Square https://t.co/WWiMrq070y,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
279,Sat Mar 25 14:12:49 +0000 2017,"I'm at Arcade Independence Square in Colombo, Western Province https://t.co/25cp6VGIu1","{'type': 'Point', 'coordinates': [6.90287785, 79.86885362]}","{'type': 'Point', 'coordinates': [79.86885362, 6.90287785]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
280,Thu Mar 23 14:42:16 +0000 2017,"I'm at Arcade Independence Square in Colombo, Western Province w/ @sasaavs https://t.co/alr6bt2fhu","{'type': 'Point', 'coordinates': [6.90287785, 79.86885362]}","{'type': 'Point', 'coordinates': [79.86885362, 6.90287785]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
281,Thu Mar 23 05:16:42 +0000 2017,"Every flower is a soul blossoming in nature.
#flowers #colours #yellow #red #arcade… https://t.co/VGNMTeqZ4K","{'type': 'Point', 'coordinates': [6.93194, 79.8478]}","{'type': 'Point', 'coordinates': [79.8478, 6.93194]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
282,Tue Mar 21 05:59:01 +0000 2017,"I'm at Arcade Independence Square in Colombo, Western Province https://t.co/TKjkMRHOrx","{'type': 'Point', 'coordinates': [6.90287785, 79.86885362]}","{'type': 'Point', 'coordinates': [79.86885362, 6.90287785]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
283,Mon Mar 20 08:10:22 +0000 2017,#BeautyandtheBeast @ Empire Cineplex - Deluxe Cinema At Arcade Independance Square. https://t.co/doPXCiP0vq,"{'type': 'Point', 'coordinates': [6.90270206, 79.869053]}","{'type': 'Point', 'coordinates': [79.869053, 6.90270206]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
284,Sat Mar 18 14:03:47 +0000 2017,#Madushanka_photography @ Arcade Independence Square https://t.co/OuPMA4TFb7,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
285,Sat Mar 18 13:39:05 +0000 2017,Just posted a photo @ Arcade Independence Square https://t.co/VPWTTvhNDu,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
286,Mon Mar 13 13:32:18 +0000 2017,#rainbow #rainyday #colombo #rare #raresight @ Arcade Independence Square https://t.co/JEZGZzWJlD,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
287,Sun Mar 12 17:44:03 +0000 2017,"நேற்றிரவு..
#Night view of #Independence square &amp; #Arcade Independence @ Independence Square,… https://t.co/nzBqxE2b1D","{'type': 'Point', 'coordinates': [6.93194, 79.8478]}","{'type': 'Point', 'coordinates': [79.8478, 6.93194]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
288,Sun Mar 12 15:45:05 +0000 2017,"I'm at Arcade Independence Square in Colombo, Western Province https://t.co/09AsjO7rw0","{'type': 'Point', 'coordinates': [6.90287785, 79.86885362]}","{'type': 'Point', 'coordinates': [79.86885362, 6.90287785]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
289,Sun Mar 12 06:24:06 +0000 2017,"Independence Arcade clock tower hall! 
#unedited #duskyorange #duskypink #urbanphotography @… https://t.co/GXq7oHXJtP","{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
290,Fri Mar 10 10:43:23 +0000 2017,"I'm at Arcade Independence Square in Colombo, Western Province https://t.co/15lavYXp9I","{'type': 'Point', 'coordinates': [6.90287785, 79.86885362]}","{'type': 'Point', 'coordinates': [79.86885362, 6.90287785]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
291,Fri Mar 10 10:11:16 +0000 2017,"I'm at Supun Arcade in Wellawatte,Colombo, Western Province https://t.co/Hfzh8lujne","{'type': 'Point', 'coordinates': [6.87603648, 79.86054182]}","{'type': 'Point', 'coordinates': [79.86054182, 6.87603648]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
292,Mon Mar 06 18:12:58 +0000 2017,The Independence Arcade. Amazing Architecture. #ColomboLife @ Arcade… https://t.co/6HhLKcXyQ3,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
293,Mon Mar 06 05:07:52 +0000 2017,A badly needed relax before another rush hour. @ Arcade Independence Square https://t.co/mqhBn1gdQp,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
294,Mon Mar 06 03:43:42 +0000 2017,Good morning😊 @ Supun Arcade Residency https://t.co/qbYaNx3bb3,"{'type': 'Point', 'coordinates': [6.8766925, 79.8612931]}","{'type': 'Point', 'coordinates': [79.8612931, 6.8766925]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
295,Sat Mar 04 12:32:34 +0000 2017,#independencesquare #travel #becamesrilankan #colombo @ Arcade Independence Square https://t.co/BeELJkMZxL,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
296,Sat Mar 04 12:16:49 +0000 2017,Just posted a photo @ Arcade Independence Square https://t.co/hJOPih4NDI,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
297,Sat Mar 04 12:11:17 +0000 2017,Just posted a photo @ Arcade Independence Square https://t.co/2L0QCdQTLV,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
298,Fri Mar 03 06:27:06 +0000 2017,I'm at Dialcom Phone Arcade in Colombo https://t.co/1bTRddij1W,"{'type': 'Point', 'coordinates': [6.89977186, 79.85552502]}","{'type': 'Point', 'coordinates': [79.85552502, 6.89977186]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
299,Thu Mar 02 00:03:30 +0000 2017,G'day ! 🤗 #tbt #nofilter #goodvibes #smile #mystyle #healthyactivelifestyle #slmemes @ Arcade… https://t.co/jpqzgQfgrI,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
300,Wed Mar 01 12:38:49 +0000 2017,"I'm at Arcade Independence Square in Colombo, Western Province https://t.co/5NXjIIXKsL","{'type': 'Point', 'coordinates': [6.90287785, 79.86885362]}","{'type': 'Point', 'coordinates': [79.86885362, 6.90287785]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
